Project ID,Resource Item Name,Resource Quantity,Resource Unit Price,Resource Vendor Name
b28d0a50458168e2ba6f3c799437d0bf,avervision u50 usb flexarm document camera,1.0,179.99,Amazon Business
9d5980ec6b468f5d5e17356010950ebc,painted lady culture cup set,1.0,8.77,Carolina Biological Supply Company
4778b0f1d1fd6882c55ca4f9f7de1546,wonder workshop dash robot,2.0,149.99,Amazon Business
dbde050c871a812bf1cf82322f842f3b,the boy who harnessed the wind,1.0,13.13,AKJ Education
800bdf77b079af89da646561784768ba,"crayola 462 ct colored pencil classpack ,14 assorted colors (68-8462)",1.0,69.92,Amazon Business
32404fdd51f276338bdb6c217cb1041f,number the stars,22.0,4.48,Amazon Business
73e5dec47e2692a87721c18a1c9922b4,aristotle and dante discover the secrets of the universe,1.0,7.78,Amazon Business
ace743233e718dda68d4569da2ddfeae,cyber acoustics ac-202b silver stereo headset & microphone,15.0,9.95,Amazon Business
02d8f7444fea4bf41b6ab35f3d870e94,stool - cs neorok - stool height 18 - rubber base - specify frame / seat color,10.0,73.47,School Specialty
c0a8efaa62337184c0e088f56a57378f,dritz start-to-sew kit,3.0,10.9,Amazon Business
18a678afd9c18cadbe7ef50625239b4c,gg975 - self-inking teacher stamps - set 1,1.0,19.99,Lakeshore Learning Materials
54c22ba3dcbff778265bfa3ac2e80936,hh858dl - word families carnival game - single license instant download,1.0,14.99,Lakeshore Learning Materials
b1fce10e8288eb91a3e908798aa5a87d,carson-dellosa publishing sign language,52.0,7.9,Amazon Business
913034248de795e9f39c564224cea5dd,"coordinate graphing: creating pictures using math skills, grades 5-8",1.0,12.34,Amazon Business
e73797804ecabfaf130d1a9aa90391e1,strictly no elephants,1.0,9.44,Amazon Business
38b177feb35bd2080abbd5c405e3d21d,alice the fairy,1.0,13.6,Amazon Business
169ad9d64367b4fcaac28d3bbfe096f6,substitute groundhog,1.0,5.31,AKJ Education
5e80e4bbb12211bc8e4bfa8377bd0909,quilted northern 3-ply ultra facial tissue (16 cube boxes),2.0,20.49,Amazon Business
15a692a22a4f7db39a748157e9b82da5,osmo coding jam game (add-on),1.0,59.99,Amazon Business
aeb4719f4876077ec29894144f5e2c7b,jj466 - 3-letter word building puzzles,1.0,14.99,Lakeshore Learning Materials
3a132540e999c22338dae9b145d8dadd,"contigo cortland autoseal water bottles, 24oz -3 pack (scuba,radiant orchid,citron)",1.0,27.99,Amazon Business
3f93d9847144b4570eaf9ab790d47837,i have...who has... sight words game  grade 2,1.0,13.56,Nasco
f008e0dc247310af543cea08d40d4b1c,the city of ember the first book of ember,1.0,5.83,AKJ Education
56a56b02960fba2925a729df35e9e3c1,your lie in april 5,1.0,9.99,Amazon Business
1954ae5dc2891fcd0b4fcd6c0b7cbace,anne frank,1.0,12.37,AKJ Education
8a675b8ebad4b8d60296cff760c78a24,"space explorers (the magic school bus chapter book, no. 4)",1.0,4.99,Amazon Business
301e83a0b429493881de984f9c6cdc97,walk two moons,1.0,6.29,Amazon Business
7dc7492576e07e4a934b672a51c312f8,osmo gaming system for ipad,1.0,74.97,Amazon Business
c47c87423c98293e16606d92a152f400,amazonbasics wired keyboard and wired mouse bundle pack,18.0,14.95,Amazon Business
102b03b364c63a354006cf5f26302ebb,mind sparks foam dry erase blocks,2.0,10.36,Amazon Business
60d26b4ab380871bf01f7402bc8310a2,wonder,6.0,9.74,AKJ Education
390cba9f8c55e690a6a123856bab09e9,bluesky dc 3v 3500rpm mini vibration motor arbitrary direction for cell phone 4mm x 8mm( 20 pcs),2.0,17.99,Amazon Business
44bf97a5d39732c6c30d403e83874331,"viewsonic pjd5134 svga dlp projector, 3000 lumens,3d blu-ray w/hdmi, 120hz",1.0,349.99,Amazon Business
28ddcba3c87560b6857a43b85d44d508,"under, over, by the clover",1.0,5.07,AKJ Education
f56eb08f2ef892e2d47ef71c19247a31,book display birch single-sided fabric,1.0,88.87,School Specialty
00d6015998c29b32735424265a4a8f8f,buzz extension and resistance piece for trumpet,10.0,17.99,Woodwind and Brasswind
22a352375d02fb5d8cfd273eca7416c6,rocket writes a story,1.0,13.83,Amazon Business
fb8b46c8db3735a3a3bf85da7cf6e6e9,patriotic hats,8.0,20.99,
00d0b2ac8bffc16a30df38cb92005e60,"104 activities that build: self-esteem, teamwork, communication, anger management, self-discovery, coping skills",1.0,17.19,Amazon Business
91ee424b3cff52464b09b80f7888897d,"hamilton beach 64650 6-speed classic stand mixer, stainless steel",2.0,42.15,Amazon Business
703beeef241b23916823fb051e0665ec,llama llama i love you,1.0,5.99,Amazon Business
bf5e76305038a84d3d93c17384a96fe0,aa758 - extra book bin,2.0,4.99,Lakeshore Learning Materials
c5bbc6530034ed486b9ad3bf629b710a,play-doh mega pack - 36 cans,1.0,18.98,Amazon Business
130a64764d82d5f73fb64e723bf50c1f,"sharpie flip chart markers, assorted, 8/pack",1.0,4.01,Staples Advantage
465677a927574fdfe12fb59f52a3b82e,hungry hungry hippos,1.0,12.89,Amazon Business
6884728fb3fc29cac4db2bb5607e227c,"astrobrights cardstock 8 1/2"" x 11"", 65 lb., planetary purple, 250 sheets",2.0,14.44,Quill.com
52e302d2179465fefb2fdc9f4218daff,"the two towers: the lord of the rings--part two, bk.2",1.0,6.56,AKJ Education
1e35afeeda14a602e17fc6084a9f3808,kala ka-swb waterman soprano ukulele matte black,3.0,39.99,Amazon Business
76d1dccee9780a0ad840b1b730b1fe88,"kids ipad(tm) protective case

color: pink",3.0,15.37,Teachers' School Supply
4423fd365d15d5698fc4539d9873115b,winterworm® new set of 7pcs big braid nesting dolls authentic russian wooden matryoshka birthday gifts home decoration green,1.0,23.99,Amazon Business
e487ecc062d647d46a6d7e1f30c4930e,the thought readers (mind dimensions book 1) (volume 1),1.0,11.1,Amazon Business
2762723ef63c0f154838cdbe6ec5452c,"frankly, i never wanted to kiss anybody!: the story of the frog prince as told by the frog (the other side of the story)",1.0,6.26,Amazon Business
d003caddb20cb5c9cae75806050c114e,griffin technology - survivor slim case for apple� ipad� pro - black/blue,1.0,54.79,Best Buy Education
daf6500c3986d2e8e5e04dc28ee784de,the borrowers afloat,1.0,5.83,AKJ Education
78668721c88ac5be779701b420e79cc5,tools and treasures of ancient mesopotamia,1.0,7.29,AKJ Education
7ac6515c2d9c6ff251e861999c2a0580,crayola colored pencils classpack 240/box,1.0,31.44,Quill.com
805c697ef41239f61913addaded1ec52,a hero''s guide to deadly dragons,1.0,5.2,AKJ Education
0bf5d3fb6a9e6bb090fdb91f9fda5edb,cubbie trays clear,10.0,5.1,Teachers' School Supply
b41d20d8aa5443b850c19fba00056d4c,6'' square shelf posts pack 12,2.0,28.11,School Specialty
40255a90ae1d31c7ba33c6b0cd11fb16,alnico i bar magnets &#45; size 1/4&#34; x 1/2&#34; x 2&#45;1/2&#34;,5.0,8.1,Nasco
dfc0c41f7d4fb49a476a5eed8ad566dd,aa603 - sight-word rings - level 1 - each,2.0,3.99,Lakeshore Learning Materials
84c4e56828b39dda20cbceaf38276554,guanhe usb drive organizer electronics accessories case shuttle with cable tie / hard drive bag,2.0,20.0,Amazon Business
84fd13047d5a7e00108b10b601831818,tt958 - simple addition instant learning center,1.0,29.99,Lakeshore Learning Materials
49e646b02fed7606e4d3162ca7e138db,time for kids - grade 2,30.0,4.88,TIME for Kids
e1c71f2534d1a0d9ad3355ef00ad56a7,maybe something beautiful: how art transformed a neighborhood,1.0,14.21,Amazon Business
5cb06c7b555dd9234ad6a87610778e04,the popcorn book,1.0,6.29,Amazon Business
e2f5a9223ff8e64a785b0548a8f2c3e5,nate the great and the monster mess,1.0,3.64,AKJ Education
29911a75af17f8f24e4885c2d361f2d1,aa234 - unlock it! number match,1.0,29.99,Lakeshore Learning Materials
120520fc7355e693f7fd96e47ec75851,aa882 - are you ready for 2nd grade? game show&#174;,1.0,19.99,Lakeshore Learning Materials
03a1a0ff546b7ccc2f1c87a083d985ed,turning 15 on the road to freedom: my story of the selma voting rights march,1.0,13.99,Amazon Business
6d6d647f7a89ae9d1be0149e3cee49c2,rtl110 - cut & play sandwich set,1.0,14.99,Lakeshore Learning Materials
95687667fc73f16f68157fe88785a835,the annotated peter pan (the centennial edition)  (the annotated books),1.0,28.09,Amazon Business
68d08a5bdfd548d64e647ad9dd1c7c42,storage lg utility caddy yellow 12.75x11.25x6.75'',1.0,6.93,School Specialty
f6df39f2212fd14db8f8fd7342155fa5,first little readers: guided reading level a: a big collection of just-right leveled books for beginning readers,1.0,48.94,Amazon Business
0377b43d111d4c9a96b1da88d858c496,enfainâ® 10pcs nice orange swivel design new waterproof 4gb usb 2.0 flash drive memory stick fold storage thumb stick pen,1.0,51.99,Amazon Business
5d8dee2e959eabd84aece8ed64399261,super kit,1.0,329.99,
88be7d3edd4e108c8088944d916a0ac6,apple ipad 2 mc769ll/a 9.7-inch 16gb (black) 1395 - certified refurbished,3.0,159.65,Amazon Business
da0db5a7c4c5c51cc0d1cf300b3fb769,"lacey walker, nonstop talker (little boost)",1.0,11.67,Amazon Business
52c9a2972eebf85cf5ef4462d12b1a08,pennant - titan 12x30,1.0,10.99,
379842155135a94df4c14c697f544086,"clorox disinfecting wipes value pack - clorox disinfecting wipes plus clorox disinfecting wipes with micro-scrubbers, 3 pack (packaging may vary)",1.0,14.49,Amazon Business
503811dacf6c2cf164a1904b43f646ae,the legend of sleepy hollow,1.0,8.99,Amazon Business
5a6e1c1c8edff9f79c5d4033d502239b,"a picture book of davy crockett david a. adler, john wallner",1.0,5.83,AKJ Education
f5a07b905842298dc3e558c8036344bc,classroom keepers construction paper storage,1.0,17.48,Nasco
64188a05bc1b6695dd97900791298505,"beistle puili sticks, 20-inch, multicolor",6.0,11.21,Amazon Business
e321e25b45ea2d84160140c4011c3d77,chair - cs contemporary four leg - soft plastic shell 18 -  black powdercoat frame - specify shell color - specify glide,28.0,27.97,School Specialty
9ddaf41dcd628c57cfb291dab73b126b,trip,,,
7748f15f1dca1a1a66c9eed54fc76a66,lego functions power functions m-motor 8883,1.0,17.85,Amazon Business
2a9f9185931e32bab3b75ce01416f945,"lysol disinfecting wipes, lemon and lime blossom, 240 count (3-pack)",5.0,9.97,Amazon Business
496749c4274cdf3e402b7ca3645c6e7f,electrical circuits and currents,5.0,6.56,AKJ Education
47f0f9921b7565af1486c986993b8aaf,"expo low odor dry-erase markers, chisel tip, black, 4/pk",8.0,6.99,Staples Advantage
0baec05a400770dc0790aa716c89bc40,battery rechargeable c 2 pack,1.0,10.64,School Specialty
59ec8588d1e32bbc785c3f8437416954,"oceans: dolphins, sharks, penguins, and more!",1.0,12.65,Amazon Business
2ba97917fa419f5f3d40e247188e31d9,if you plant a seed,1.0,11.29,Amazon Business
1e7a630ecc9ae1a77e092218c16a023d,epson ex5250 pro xga 3lcd projector,1.0,549.99,Quill.com
ce499f2e36873b794713501fc60e1a06,a weed is a flower: the life of george washington carver ali,1.0,5.1,AKJ Education
4b7dfb7592d0e82c03a16acf58af21cc,i'm here,1.0,10.68,Amazon Business
511007d1d29919da6b22b9221c89d3c2,mummies in the morning,1.0,3.64,AKJ Education
a70efdd5846adc31c273e2438b59669f,pedal exerciser  - cando heavy duty -  folding,2.0,34.14,School Specialty
57028184339ab04181ecd7d4ced865ac,"fly guy meets fly girl! tedd arnold, tedd arnold (illustrato",1.0,5.1,AKJ Education
26e039b4227440ecfab323adb6cd3b9e,"this book is not good for you (secret, bk 3)",1.0,8.0,Amazon Business
6fc4391f855c68f3d624e2d4ad969547,the best part of me: children talk about their bodies in pictures and words,1.0,16.2,Amazon Business
f86ae09856be4db29ff9ec7bada7161e,"scotch thermal laminating pouches, letter size, 3 mil, 100 pouches/pack (tp3854-100)",2.0,20.84,Staples Advantage
6c71a49de9caeedbdb9ad4c7435d98de,"a journey into adaptation with max axiom, super scientist (graphic science)",1.0,8.1,Amazon Business
8f9552da239dc67b272ea818d2b55f51,jj130x - sight-word puzzles - complete set,1.0,49.99,Lakeshore Learning Materials
33526b326002c649a628eae02c91a652,duct tape black 1.88'' 48mm 20 yards,1.0,5.6,School Specialty
eb5231ebeab91be110640f04d610b98e,20016-1109 - blick pastel set - set of 24,2.0,6.74,Blick Art Materials
dd2e16a39d05124f47849d3673b75278,the stinky cheese man and other fairly stupid tales,1.0,11.96,Amazon Business
a71a37d2899eb46aa41437e16bf218f1,white card stock (100 sheets),10.0,7.61,Kaplan Early Learning Company
c675195909d1d7c6a4985ed3c2d231ea,"twizzlers strawberry twists canister (105 count), 33.3 oz.",2.0,7.22,Quill.com
2a552f48a1008da471ef47ef9d476b9e,heavy duty muslin clamps 4 1/2 inch 6 pack,1.0,8.1,Amazon Business
e5d0c488d3f68fddb8776862993f062e,"techni mobili mobile & compact mdf computer cart, graphite",1.0,55.0,Amazon Business
6c2146dd2eafee9a58458335e0c96a13,carolina market,1.0,212.46,Kaplan Early Learning Company
e401a10addbcd0f6a24b9e35b44d5128,lm520 - all-purpose mobile teaching easel - elementary,1.0,349.0,Lakeshore Learning Materials
62b48b04c809f8f3f556c3c67c523445,jumpstart kindergarten,1.0,10.99,Amazon Business
dbbbca7d17e4f1173aa35d57828a8743,"the united states constitution, pocket edition 10 pack",5.0,12.96,Amazon Business
ae967b158a91c7ae285cfaf565a24c46,modular robotics bluetooth cubelet,5.0,59.99,Amazon Business
417c277be381da3e039d63be23f0d344,marker sharpie black ultra fine pack/12,3.0,8.94,School Specialty
14d527eb4752ccc01fd9aedcfe2f58a2,webster's manners,1.0,9.99,Amazon Business
9298eae8dedaff3de76b22ea343a3513,barcos vikingos al amanecer / viking ships at sunrise,1.0,4.37,AKJ Education
4484b8478cc0375dc9807ba8faaa2f7b,what color is my world?: the lost history of african-american inventors,1.0,15.05,Amazon Business
970d4c08cf6f612b3d8495cda37c5022,gray nebula (pp) - classroom select,1.0,0.0,School Specialty
66a35aeba44a370d3d1dfe81ce91f718,"junior scholastic, grades 6 - 8 (min. 10 subscriptions per order) - 16 issues / min. 10 subscriptions / grades 6–8",10.0,8.35,Scholastic Classroom Magazines
da3ded41e7a0741c1ddf0bff458b9c55,"norwood commercial furniture nor-1101ac-so plastic stack stools, 17.75"" height, 11.75"" width, 11.75"" length, assorted (pack of 5)",2.0,41.35,Amazon Business
dcb48eb8f6a65062f494c97a1d49edde,"bone, vol. 8: treasure hunters",1.0,10.07,Amazon Business
2589b9edf837ffcf93383e22b383d8ff,el oã­do (los cinco sentidos) (spanish edition),1.0,5.66,Amazon Business
438678a8458b09bac7d12e026ce9add4,when i build with blocks,1.0,12.62,Amazon Business
068ef102027a006b5ce49dc1e3cca123,"incline fit anti-burst yoga exercise ball with pump and ball base, black",27.0,20.99,Amazon Business
6a48187203c8074f943477fb4f2dacde,"new mexico (from sea to shining sea, second)",1.0,7.95,Amazon Business
1fdb9af5a77f192b0b071747bcb1aead,the things they carried,1.0,12.04,Amazon Business
e07a2298f1705ed2115056f779515b43,display rail hold up 36 in each,4.0,9.77,ABC School Supply
bfdc9bb1d5d076f97b98720c2d0da35b,chronicles of narnia box set,2.0,29.0,Amazon Business
10c1827c2c950a5774376561d99fede7,mickey & me: a baseball card adventure (baseball card adventures),1.0,5.99,Amazon Business
9a5be826edde0369c144dbac108e4cec,ax20 - lakeshore dough assortment set 1,1.0,49.99,Lakeshore Learning Materials
aca5af6dba62562cd668f3aec2855f40,dd999 - circle time learning center,1.0,99.5,Lakeshore Learning Materials
5a51026f13b3f5f6154ee348ad6ef27c,henry's freedom box,1.0,13.13,AKJ Education
f4f966ede5a2c89610d4340e7e04cb32,"big joe dorm chair, limo black",2.0,29.88,Amazon Business
e7e7c993ca8ebb5b7c98a7911ad51efe,last stop on market street,1.0,6.57,Amazon Business
0f22607ab845a37c3b1e012fcf9a6fb9,nat geo wild animal atlas earth's astonishing animals and where they live,1.0,13.83,AKJ Education
89c4bd1b94922b8ed49c6e5808931675,"expo low odor chisel tip dry erase markers, 4 colored markers [80174] (pack of 4) total 16 markers",1.0,10.62,Amazon Business
cc449512696c5e7e2070811205690901,"ark's krypto-bite xt chewable gem necklace chew jewelry (extra tough, teal)",1.0,14.99,Amazon Business
9c70ee87f94fb99d4ab1f7100cd198df,epson - 20-pack 5'x 7'glossy photo paper,1.0,5.68,Best Buy Education
210b31f21522c5273fc32dcbf6e1feaf,the bully,1.0,1.5,AKJ Education
31cd6fec476a0656f7c03bc177eb06e1,cs825 - classroom election kit,1.0,15.99,Lakeshore Learning Materials
0b654abac0f83aa2ab3c24c2c22d0c27,re521 - single student read-alongs - set 1,1.0,75.0,Lakeshore Learning Materials
0d96b5d142675b4679327fc37a53b382,"the book itch: freedom, truth, and harlem's greatest bookstore (carolrhoda picture books)",1.0,14.95,Amazon Business
ba3512f0b8e5c4c06a85cc152ac23503,"scholastic news, grade 3 (min. 10 subscriptions per order)",30.0,4.49,Scholastic Classroom Magazines
a8d674cf2424f69dd59b3de62d8cec40,happy dreamer,1.0,11.6,Amazon Business
ea16d5c947f9146a70a92f9f78b50cd6,go ask alice,6.0,6.0,Amazon Business
9b25663bbbb94b965451f9c4700bcf8b,lenovo ideapad 100s-11 chromebook,4.0,139.99,Quill.com
f466c8d7a88befd17211e128c61d212f,press here,1.0,9.06,Amazon Business
8d842197ca01cacfb1a0e7099a1c6d8c,alice''s adventures in wonderland and through the looking-gla,31.0,5.17,AKJ Education
297b7fd3174e889997cc83db4f8a99d8,"welch's mixed fruit snacks, 0.9 ounce, 40 count",3.0,6.89,Amazon Business
40c1ed740ab99d94719e0add97cf8e75,wonder,1.0,9.74,AKJ Education
6753b33a22d7ac9f7872c31bf92eca02,good families don''t,1.0,5.17,AKJ Education
25f19a90ce0ce8893d2c73ebe32a542b,the gospel according to larry (the larry series),1.0,6.36,Amazon Business
4d3bad1202e15d249573ff9886846b0d,"apple ipad with wifi, 32gb, space gray (2017 model)",4.0,293.0,Amazon Business
2dbe83fb34e615e2dc4137987b5db643,"staples copy paper 8-1/2"" x 11"", case",1.0,33.28,Staples Advantage
ca800c7b884493497003085d9b38313b,inventor 90 models motorized set,1.0,62.01,AKJ Education
0952ea224ac2c1a8e731ccbe5e0c6833,the berenstain bears forget their manners,1.0,3.99,Amazon Business
8f1a7c71660da064d2fc0ad51325900a,"ixcc ® shockproof silicone case cover for ipad mini, mini 2, mini 3, extreme heavy duty [drop proof, kids proof, shock proof, anti slip] high quality rubber soft gel material offers robust protection for kids, baby, children, boys and girls [purple/maroon]",1.0,9.99,Amazon Business
600c004195f7f40ab97e13808b4eb53b,lc717 - blanket bags - set of 12,3.0,26.99,Lakeshore Learning Materials
b18d5e711caeddc0bf3d4ac50c3b68cc,old elm speaks: tree poems,1.0,6.99,Amazon Business
839ae22a8bb7efb260fd2535bfb83a41,hp - 14'chromebook - intel celeron - 2gb memory - 16gb solid state drive - snow white,1.0,285.25,Best Buy Education
9d734b5a2992274d25a45e273245d7aa,jj321 - birch 9 1/2&#34; chair,2.0,69.99,Lakeshore Learning Materials
4417c68e2b3e0c4d6d881fa15f257ab6,bic round stic pen black,1.0,12.85,Teachers' School Supply
bb5294c62cd88b900d36ee284ec3d1ac,jc13 - rhythm stick activity kit,1.0,34.99,Lakeshore Learning Materials
dc8cab48cfc772f4ba0a5f495c7cd438,"wausau astrobrights 65# premium cardstock, 250 count, lunar blue, 8.5 x 11 inches (21728)",2.0,15.99,Amazon Business
bc0bd33eb34cee351214582e6308260b,sculpey bake shop/assorted 12/set,15.0,8.54,Blick Art Materials
829f60de86c6b5be39b862f09e3d90f9,wai lana yogi mat  light blue,15.0,16.45,Nasco
22aa521e36124ef48b11eb077997f17b,magnetic handwriting paper,2.0,26.12,School Specialty
b2e85e7b72ed01dea43e29771f13555b,multiple pathways to the student brain: energizing and enhancing instruction,1.0,16.24,Amazon Business
89f0831825a43a672a4a5a2799d9b406,red is best,1.0,6.95,Amazon Business
103e0860e764b1b8e0ff7c0e52ee1697,cam jansen: cam jansen and the sports day mysteries: a super special,1.0,5.39,Amazon Business
8180a33208ed2b676aa387deb7e6dc43,easel magnetic teachers value,1.0,150.47,School Specialty
